family,metric,ttft_threshold_ms,allocation,baseline,workload,rate,n,mean,sd,ci95_low,ci95_high,p_value,q_value_bh,q_value_bh_within_metric,cohen_dz,bh_significant_q05
primary_goodput,goodput_req_s,2000.0,kv_only,full,random,35.0,3,-0.2885342265933228,0.0842105441584,-0.49772481506422067,-0.0793436381224249,0.027238619717726703,0.060212815073560216,,-3.426343214818681,False
primary_goodput,goodput_req_s,3000.0,kv_only,full,random,35.0,3,-0.2885342265933228,0.0842105441584,-0.49772481506422067,-0.0793436381224249,0.027238619717726703,0.060212815073560216,,-3.426343214818681,False
primary_goodput,goodput_req_s,250.0,state_only,full,random,35.0,3,0.0851931586982199,0.5233762664111345,-1.214945562128767,1.385331879525207,0.8044881462188581,0.8135273388730027,,0.16277612143630718,False
primary_goodput,goodput_req_s,500.0,state_only,full,random,35.0,3,-0.014765147862976372,0.015591186560549723,-0.053495802368972854,0.023965506643020114,0.24262998762457155,0.2873249853448874,,-0.9470188690023458,False
primary_goodput,goodput_req_s,1000.0,state_only,full,random,35.0,3,-0.02024090006521817,0.01188431252925826,-0.04976316899737556,0.00928136886693922,0.09826620741598668,0.1396389296653016,,-1.7031612064548654,False
primary_goodput,goodput_req_s,2000.0,state_only,full,random,35.0,3,-0.02024090006521817,0.01188431252925826,-0.04976316899737556,0.00928136886693922,0.09826620741598668,0.1396389296653016,,-1.7031612064548654,False
primary_goodput,goodput_req_s,3000.0,state_only,full,random,35.0,3,-0.02024090006521817,0.01188431252925826,-0.04976316899737556,0.00928136886693922,0.09826620741598668,0.1396389296653016,,-1.7031612064548654,False
primary_goodput,goodput_req_s,250.0,joint,full,random,35.0,3,-1.6561973700568007,2.1493337670897263,-6.99543843602279,3.6830436959091886,0.31364605048260624,0.34424566516383615,,-0.7705631370130802,False
primary_goodput,goodput_req_s,500.0,joint,full,random,35.0,3,-0.193860056506414,0.009191610943367864,-0.21669328388257114,-0.17102682913025685,0.0007485098482599221,0.015921576574052222,,-21.090977163942327,True
primary_goodput,goodput_req_s,1000.0,joint,full,random,35.0,3,-0.19933580870865578,0.014478903416334468,-0.23530339870996292,-0.16336821870734863,0.0017540243873893561,0.015921576574052222,,-13.767327744155942,True
primary_goodput,goodput_req_s,2000.0,joint,full,random,35.0,3,-0.19933580870865578,0.014478903416334468,-0.23530339870996292,-0.16336821870734863,0.0017540243873893561,0.015921576574052222,,-13.767327744155942,True
primary_goodput,goodput_req_s,3000.0,joint,full,random,35.0,3,-0.19933580870865578,0.014478903416334468,-0.23530339870996292,-0.16336821870734863,0.0017540243873893561,0.015921576574052222,,-13.767327744155942,True
primary_goodput,goodput_req_s,250.0,kv_only,full,random,40.0,3,4.613670567831642,1.3825585559857636,1.1792047202043268,8.048136415458957,0.028652891184313096,0.060212815073560216,,3.337052559442661,False
primary_goodput,goodput_req_s,500.0,kv_only,full,random,40.0,3,21.049342373316563,2.1486499770256726,15.71179993603561,26.386884810597515,0.0034552350376233993,0.02318966802734402,,9.796543224064205,True
primary_goodput,goodput_req_s,1000.0,kv_only,full,random,40.0,3,26.729310347557213,3.265263222826628,18.617946836942167,34.84067385817226,0.004937575979784457,0.024758461921077838,,8.185958841143151,True
primary_goodput,goodput_req_s,2000.0,kv_only,full,random,40.0,3,22.08636739922319,5.210400253518395,9.143015636144664,35.02971916230172,0.018050452068067328,0.04824210575184815,,4.238900338665742,True
primary_goodput,goodput_req_s,3000.0,kv_only,full,random,40.0,3,14.91561924928161,3.6812385510704897,5.770915738618264,24.060322759944956,0.019705939465793312,0.05005642791582133,,4.05179372169299,False
primary_goodput,goodput_req_s,250.0,state_only,full,random,40.0,3,1.7682842033175223,1.6273498022277844,-2.274276810605958,5.810845217241003,0.2005455495189558,0.25501572803657746,,1.0866036305758011,False
primary_goodput,goodput_req_s,500.0,state_only,full,random,40.0,3,4.788168057231797,4.0212746375175605,-5.201231919130713,14.777568033594306,0.17527450242292505,0.23198095908916552,,1.190709038512142,False
primary_goodput,goodput_req_s,1000.0,state_only,full,random,40.0,3,9.581384225040532,3.581544401840702,0.6843347101197654,18.478433739961297,0.04355568015038978,0.07454524620849709,,2.6752102305687644,False
primary_goodput,goodput_req_s,2000.0,state_only,full,random,40.0,3,21.609454081562053,5.281265215422983,8.49006399417459,34.728844168949514,0.01933427589015889,0.05005642791582133,,4.09171916200223,False
primary_goodput,goodput_req_s,3000.0,state_only,full,random,40.0,3,14.43870593162048,3.7768362234381283,5.05652463787313,23.820887225367834,0.022055790366475207,0.055139475916188015,,3.8229632097937896,False
primary_goodput,goodput_req_s,250.0,joint,full,random,40.0,3,18.1682837493377,1.4413629959626164,14.587739574745527,21.748827923929873,0.002091383103339011,0.015921576574052222,,12.604932831097127,True
primary_goodput,goodput_req_s,500.0,joint,full,random,40.0,3,30.10808427123783,2.7282905631992938,23.330634794581915,36.88553374789374,0.002725932675975342,0.019626715267022463,,11.03551237443419,True
primary_goodput,goodput_req_s,1000.0,joint,full,random,40.0,3,27.808417132004365,4.342056819582252,17.022150039917392,38.59468422409134,0.008029012587968535,0.027866457861045114,,6.404434185796722,True
primary_goodput,goodput_req_s,2000.0,joint,full,random,40.0,3,22.252928155901767,5.1783941493338475,9.389083963234285,35.11677234856925,0.017576234576124353,0.04824210575184815,,4.297264270384749,True
primary_goodput,goodput_req_s,3000.0,joint,full,random,40.0,3,15.082180005960188,3.5756600067935573,6.199748138686871,23.964611873233505,0.018224795506253746,0.04824210575184815,,4.218012891970958,True
primary_goodput,goodput_req_s,250.0,kv_only,full,random,45.0,3,-0.003326096688880472,0.26905752312480746,-0.6717020365133513,0.6650498431355902,0.9848614043671464,0.9848614043671464,,-0.012362028202190796,False
primary_goodput,goodput_req_s,500.0,kv_only,full,random,45.0,3,0.07844195938109107,0.5211070568058613,-1.2160597322895705,1.3729436510517525,0.8186952352534858,0.82326895165155,,0.15052945139891794,False
primary_goodput,goodput_req_s,1000.0,kv_only,full,random,45.0,3,0.27484016798571326,1.0825914017921914,-2.4144659596229237,2.96414629559435,0.7030919846510365,0.7150087979502066,,0.2538724836819553,False
primary_goodput,goodput_req_s,2000.0,kv_only,full,random,45.0,3,1.962237039299845,1.8604692666674025,-2.659424827581131,6.5838989061808215,0.20925981719447187,0.2634039656993352,,1.0547000557632085,False
primary_goodput,goodput_req_s,3000.0,kv_only,full,random,45.0,3,2.518866350496111,1.8424952421225875,-2.058145564181164,7.095878265173386,0.14146694988634,0.18862259984845334,,1.3670951723024976,False
primary_goodput,goodput_req_s,250.0,state_only,full,random,45.0,3,0.6501933337108086,0.7692090561777105,-1.2606278909601203,2.5610145583817374,0.28075537051640476,0.31388799188169475,,0.8452751933807111,False
primary_goodput,goodput_req_s,500.0,state_only,full,random,45.0,3,1.351523386207207,1.555220731361523,-2.5118590826638814,5.214905855078295,0.27121100476287163,0.30703132614664713,,0.8690235147675863,False
primary_goodput,goodput_req_s,1000.0,state_only,full,random,45.0,3,1.5774021201975668,0.524035756644388,0.2756251348116239,2.8791791055835096,0.034875645536974725,0.06823495865929838,,3.0101039866025707,False
primary_goodput,goodput_req_s,2000.0,state_only,full,random,45.0,3,2.679570616330857,1.290188167805027,-0.525434466567674,5.884575699229388,0.06933668622700202,0.1057678264479692,,2.076883576517029,False
primary_goodput,goodput_req_s,3000.0,state_only,full,random,45.0,3,3.7996654976108064,1.5316093154917392,-0.005062962670332016,7.604393957891945,0.0501234787285215,0.08353913121420249,,2.4808320628363925,False
primary_goodput,goodput_req_s,250.0,joint,full,random,45.0,3,2.1114820247255066,2.447115009138766,-3.9674886544663552,8.19045270391737,0.27365407119552804,0.30786083009496906,,0.8628454391559711,False
primary_goodput,goodput_req_s,500.0,joint,full,random,45.0,3,3.6406186922224126,2.531733853680544,-2.6485568498204195,9.929794234265245,0.1304017625064254,0.17648358835456068,,1.4379942373997217,False
primary_goodput,goodput_req_s,1000.0,joint,full,random,45.0,3,8.523779554536137,5.012306248688548,-3.9274794206729133,20.975038529745188,0.09852302259718501,0.1396389296653016,,1.7005703824993443,False
primary_goodput,goodput_req_s,2000.0,joint,full,random,45.0,3,22.296139720476983,6.8673834962668785,5.236613396348599,39.35566604460537,0.030197826211093987,0.0617682808863286,,3.246671710207709,False
primary_goodput,goodput_req_s,3000.0,joint,full,random,45.0,3,31.27017295806488,2.4990473562217757,25.062195177024407,37.47815073910535,0.0021221836168520735,0.015921576574052222,,12.512837293864326,True
primary_goodput,goodput_req_s,250.0,kv_only,full,random,50.0,3,-1.059066333725231,0.7728133558015204,-2.978841135016114,0.8607084675656516,0.140922113680046,0.18862259984845334,,-1.3704037666725162,False
primary_goodput,goodput_req_s,500.0,kv_only,full,random,50.0,3,-0.15463970383051118,0.045728506023714026,-0.2682356101460213,-0.041043797515001035,0.0279326240014692,0.060212815073560216,,-3.381691580965222,False
primary_goodput,goodput_req_s,1000.0,kv_only,full,random,50.0,3,-0.23032087244830532,0.23363852412281413,-0.8107111411394772,0.3500693962428665,0.22985978291259423,0.27768295922326824,,-0.9858000657769741,False
primary_goodput,goodput_req_s,2000.0,kv_only,full,random,50.0,3,-0.21732858606544467,0.22272790644735802,-0.7706153779305263,0.33595820579963687,0.2330809210313206,0.27925775686962473,,-0.9757582223618239,False
primary_goodput,goodput_req_s,3000.0,kv_only,full,random,50.0,3,0.19817229539668565,0.5722300680998841,-1.223325996567696,1.619670587361067,0.6095234641904089,0.6269384203101349,,0.34631576780773815,False
primary_goodput,goodput_req_s,250.0,state_only,full,random,50.0,3,0.2005750031123331,0.05838866243918249,0.05552952480849985,0.3456204814161663,0.027104445239019986,0.060212815073560216,,3.4351703692690614,False
primary_goodput,goodput_req_s,500.0,state_only,full,random,50.0,3,0.446043793742152,0.26839505290708754,-0.22068647883156922,1.1127740663158732,0.10247307666305608,0.14410276405742262,,1.6618927543964923,False
primary_goodput,goodput_req_s,1000.0,state_only,full,random,50.0,3,0.605989665028416,0.33280726760743595,-0.22074941917979973,1.4327287492366318,0.08753871202981378,0.12810543223875187,,1.8208426438067253,False
